action_id,account_id,collector_id,action_date,action_type,note_count,worked_flag,load_ts,batch_id,src_file_name
45031,2663,7,2026-01-05,CALL,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45032,3029,16,2026-01-06,CALL,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45033,1408,16,2026-01-12,NOTE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45034,4378,4,2026-01-07,ESCALATE,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45035,2711,8,2026-01-12,NOTE,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45036,3404,14,2026-01-12,REVIEW,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45037,2421,6,2026-01-12,CALL,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45038,1372,11,2026-01-05,CALL,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45039,2655,7,2026-01-09,REVIEW,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45040,3941,19,2026-01-12,ESCALATE,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45041,1711,19,2026-01-12,REVIEW,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45042,4906,6,2026-01-07,REVIEW,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45043,3648,5,2026-01-11,ESCALATE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45044,4136,12,2026-01-08,NOTE,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45045,3259,6,2026-01-09,CALL,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45046,2203,8,2026-01-12,NOTE,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45047,1137,14,2026-01-09,REVIEW,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45048,5147,11,2026-01-07,ESCALATE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45049,4994,4,2026-01-09,REVIEW,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45050,2597,6,2026-01-09,REVIEW,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45051,4846,16,2026-01-12,NOTE,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45052,1120,16,2026-01-06,CALL,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45053,1319,19,2026-01-11,REVIEW,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45054,3235,16,2026-01-10,NOTE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45055,1742,12,2026-01-10,CALL,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45056,1462,10,2026-01-09,CALL,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45057,3547,17,2026-01-08,NOTE,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45058,2215,20,2026-01-09,ESCALATE,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45059,1702,17,2026-01-07,CALL,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45060,5144,1,2026-01-10,REVIEW,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45061,1108,12,2026-01-12,ESCALATE,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45062,1566,3,2026-01-08,ESCALATE,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45063,3497,7,2026-01-08,ESCALATE,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45064,1356,16,2026-01-11,ESCALATE,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45065,3609,14,2026-01-12,ESCALATE,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45066,1947,13,2026-01-09,ESCALATE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45067,5146,15,2026-01-10,CALL,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45068,3287,12,2026-01-12,REVIEW,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45069,2432,18,2026-01-09,REVIEW,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45070,3201,2,2026-01-12,REVIEW,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45071,2874,1,2026-01-05,NOTE,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45072,1875,17,2026-01-08,NOTE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45073,2061,4,2026-01-12,CALL,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45074,1013,19,2026-01-05,CALL,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45075,2823,5,2026-01-09,ESCALATE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45076,2425,2,2026-01-11,CALL,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45077,3229,7,2026-01-11,ESCALATE,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45078,2106,17,2026-01-12,CALL,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45079,3555,18,2026-01-10,ESCALATE,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45080,2937,8,2026-01-08,ESCALATE,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45081,3378,13,2026-01-10,CALL,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45082,4387,13,2026-01-12,CALL,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45083,2056,6,2026-01-05,REVIEW,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45084,1243,17,2026-01-07,ESCALATE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45085,5290,4,2026-01-11,CALL,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45086,4998,5,2026-01-09,CALL,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45087,4111,10,2026-01-11,CALL,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45088,3842,20,2026-01-09,NOTE,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45089,2053,1,2026-01-12,CALL,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45090,2660,15,2026-01-05,CALL,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45091,4641,9,2026-01-09,REVIEW,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45092,2856,20,2026-01-05,REVIEW,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45093,4654,8,2026-01-08,ESCALATE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45094,5075,11,2026-01-07,CALL,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45095,5132,18,2026-01-12,CALL,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45096,1465,1,2026-01-12,NOTE,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45097,3366,9,2026-01-09,ESCALATE,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45098,5062,5,2026-01-05,REVIEW,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45099,1231,2,2026-01-07,NOTE,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45100,4301,16,2026-01-11,ESCALATE,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45101,2389,1,2026-01-11,CALL,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45102,1771,4,2026-01-12,REVIEW,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45103,4339,1,2026-01-09,CALL,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45104,3147,6,2026-01-07,ESCALATE,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45105,4226,11,2026-01-07,NOTE,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45106,4732,11,2026-01-06,CALL,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45107,5184,11,2026-01-12,ESCALATE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45108,1038,9,2026-01-12,REVIEW,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45109,2986,1,2026-01-09,NOTE,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45110,3417,13,2026-01-09,ESCALATE,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45111,1691,18,2026-01-11,ESCALATE,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45112,1535,4,2026-01-10,NOTE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45113,2546,7,2026-01-10,ESCALATE,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45114,4922,2,2026-01-09,ESCALATE,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45115,4553,1,2026-01-12,REVIEW,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45116,3990,5,2026-01-09,ESCALATE,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45117,3547,5,2026-01-08,CALL,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45118,3041,16,2026-01-05,NOTE,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45119,1404,5,2026-01-12,REVIEW,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45120,5228,3,2026-01-08,CALL,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45121,1162,16,2026-01-09,ESCALATE,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45122,4506,3,2026-01-10,REVIEW,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45123,1825,5,2026-01-08,CALL,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45124,3036,3,2026-01-12,CALL,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45125,3732,17,2026-01-07,ESCALATE,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45126,4875,2,2026-01-07,NOTE,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45127,4544,13,2026-01-07,NOTE,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45128,1529,13,2026-01-08,NOTE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45129,1886,3,2026-01-08,NOTE,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45130,1651,16,2026-01-12,CALL,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45131,2231,5,2026-01-05,NOTE,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45132,1879,4,2026-01-08,REVIEW,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45133,2472,16,2026-01-11,CALL,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45134,3110,15,2026-01-05,CALL,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45135,4397,6,2026-01-12,REVIEW,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45136,2599,7,2026-01-10,ESCALATE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45137,4236,3,2026-01-06,CALL,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45138,3917,14,2026-01-09,REVIEW,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45139,3411,13,2026-01-06,ESCALATE,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45140,4341,14,2026-01-12,NOTE,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45141,4597,14,2026-01-06,NOTE,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45142,3475,6,2026-01-08,REVIEW,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45143,3299,18,2026-01-11,NOTE,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45144,3642,5,2026-01-07,NOTE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45145,3396,3,2026-01-09,CALL,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45146,4059,16,2026-01-06,REVIEW,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45147,1944,18,2026-01-09,REVIEW,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45148,1307,10,2026-01-08,REVIEW,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45149,3891,17,2026-01-06,ESCALATE,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45150,1740,14,2026-01-07,REVIEW,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45151,4981,12,2026-01-06,ESCALATE,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45152,3027,20,2026-01-05,NOTE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45153,4634,3,2026-01-06,CALL,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45154,2801,20,2026-01-07,NOTE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45155,3068,13,2026-01-10,REVIEW,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45156,4565,13,2026-01-05,NOTE,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45157,1758,2,2026-01-05,REVIEW,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45158,1798,12,2026-01-12,ESCALATE,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45159,2106,18,2026-01-07,ESCALATE,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45160,4248,20,2026-01-09,NOTE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45161,4835,13,2026-01-06,ESCALATE,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45162,4947,6,2026-01-11,NOTE,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45163,4878,16,2026-01-07,REVIEW,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45164,3972,11,2026-01-10,ESCALATE,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45165,2516,14,2026-01-08,CALL,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45166,4566,18,2026-01-12,ESCALATE,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45167,3185,18,2026-01-12,NOTE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45168,2448,4,2026-01-12,CALL,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45169,5019,11,2026-01-05,NOTE,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45170,1522,14,2026-01-12,NOTE,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45171,3556,4,2026-01-06,NOTE,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45172,1884,20,2026-01-06,CALL,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45173,4482,5,2026-01-09,REVIEW,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45174,2108,10,2026-01-11,ESCALATE,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45175,4436,20,2026-01-08,ESCALATE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45176,5063,2,2026-01-12,NOTE,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45177,1257,4,2026-01-10,CALL,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45178,2721,6,2026-01-09,NOTE,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45179,5049,19,2026-01-09,CALL,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45180,4586,3,2026-01-09,CALL,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45181,3106,7,2026-01-09,ESCALATE,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45182,2928,20,2026-01-12,NOTE,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45183,2282,3,2026-01-06,ESCALATE,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45184,1786,20,2026-01-08,NOTE,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45185,3190,16,2026-01-09,ESCALATE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45186,2229,4,2026-01-12,ESCALATE,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45187,1676,1,2026-01-07,ESCALATE,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45188,2958,19,2026-01-08,CALL,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45189,3538,4,2026-01-11,REVIEW,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45190,2757,2,2026-01-06,REVIEW,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45191,2706,15,2026-01-12,REVIEW,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45192,3096,9,2026-01-11,CALL,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45193,4979,10,2026-01-10,NOTE,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45194,2076,5,2026-01-08,NOTE,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45195,1387,10,2026-01-07,ESCALATE,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45196,1680,13,2026-01-12,REVIEW,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45197,2349,1,2026-01-10,CALL,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45198,3694,4,2026-01-06,CALL,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45199,1587,10,2026-01-07,NOTE,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45200,2710,7,2026-01-09,NOTE,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45201,2813,17,2026-01-07,CALL,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45202,1335,8,2026-01-12,NOTE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45203,2561,18,2026-01-12,CALL,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45204,4236,8,2026-01-11,ESCALATE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45205,3243,16,2026-01-06,NOTE,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45206,4924,15,2026-01-12,ESCALATE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45207,5108,18,2026-01-08,NOTE,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45208,1145,14,2026-01-09,CALL,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45209,2849,9,2026-01-08,NOTE,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45210,5141,14,2026-01-07,ESCALATE,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45211,1822,17,2026-01-07,NOTE,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45212,2807,11,2026-01-11,ESCALATE,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45213,4208,14,2026-01-08,CALL,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45214,1070,19,2026-01-08,NOTE,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45215,2552,8,2026-01-07,REVIEW,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45216,4704,8,2026-01-09,ESCALATE,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45217,5110,6,2026-01-07,ESCALATE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45218,2307,16,2026-01-06,REVIEW,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45219,1553,10,2026-01-12,CALL,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45220,3995,7,2026-01-08,ESCALATE,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45221,3557,4,2026-01-06,CALL,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45222,1879,14,2026-01-10,ESCALATE,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45223,5167,6,2026-01-05,CALL,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45224,5002,4,2026-01-05,REVIEW,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45225,2853,15,2026-01-10,NOTE,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45226,2459,1,2026-01-09,ESCALATE,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45227,2778,7,2026-01-07,ESCALATE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45228,5210,11,2026-01-09,ESCALATE,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45229,4724,11,2026-01-09,CALL,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45230,2547,3,2026-01-11,REVIEW,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45231,5207,5,2026-01-09,NOTE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45232,4846,14,2026-01-10,REVIEW,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45233,4566,3,2026-01-06,NOTE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45234,1040,6,2026-01-05,REVIEW,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45235,3843,4,2026-01-05,NOTE,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
